<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<TICKER>
2024-03-22T00:00:00.000000000,3492.84,3542.52,3250.0,3336.35,558848.888,ETH/USDT
2024-03-23T00:00:00.000000000,3336.35,3435.48,3270.08,3329.53,323675.9448,ETH/USDT
2024-03-24T00:00:00.000000000,3329.53,3471.22,3298.76,3454.98,260824.1408,ETH/USDT
2024-03-25T00:00:00.000000000,3454.99,3666.0,3420.12,3590.42,548577.6942,ETH/USDT
2024-03-26T00:00:00.000000000,3590.43,3678.86,3542.62,3587.33,499013.8384,ETH/USDT
2024-03-27T00:00:00.000000000,3587.32,3665.84,3460.02,3501.19,443195.3297,ETH/USDT
2024-03-28T00:00:00.000000000,3501.2,3611.78,3465.0,3560.49,404654.0311,ETH/USDT
2024-03-29T00:00:00.000000000,3560.49,3584.37,3445.91,3509.74,323086.179,ETH/USDT
2024-03-30T00:00:00.000000000,3509.74,3565.81,3485.0,3505.64,216025.2634,ETH/USDT
2024-03-31T00:00:00.000000000,3505.65,3655.32,3505.09,3645.29,243464.9877,ETH/USDT
2024-04-01T00:00:00.000000000,3645.29,3645.95,3413.71,3503.8,408854.1225,ETH/USDT
2024-04-02T00:00:00.000000000,3503.8,3505.6,3212.0,3278.96,623264.6476,ETH/USDT
2024-04-03T00:00:00.000000000,3278.96,3367.4,3202.79,3310.83,410484.1933,ETH/USDT
2024-04-04T00:00:00.000000000,3310.83,3443.93,3250.92,3327.4,356338.5716,ETH/USDT
2024-04-05T00:00:00.000000000,3327.39,3350.0,3210.0,3317.85,344556.7983,ETH/USDT
2024-04-06T00:00:00.000000000,3317.85,3398.42,3306.68,3351.59,183312.2125,ETH/USDT
2024-04-07T00:00:00.000000000,3351.59,3459.94,3344.08,3454.2,210459.0752,ETH/USDT
2024-04-08T00:00:00.000000000,3454.2,3730.71,3406.36,3694.61,496841.3532,ETH/USDT
2024-04-09T00:00:00.000000000,3694.61,3727.34,3450.46,3506.39,457592.252,ETH/USDT
2024-04-10T00:00:00.000000000,3506.4,3562.95,3411.82,3545.64,389404.9055,ETH/USDT
2024-04-11T00:00:00.000000000,3545.64,3618.3,3474.52,3502.52,338139.5534,ETH/USDT
2024-04-12T00:00:00.000000000,3502.52,3552.4,3100.0,3237.43,697327.1174,ETH/USDT
2024-04-13T00:00:00.000000000,3237.42,3301.9,2852.0,3007.01,994971.2354,ETH/USDT
2024-04-14T00:00:00.000000000,3007.01,3174.23,2906.73,3155.11,737580.4666,ETH/USDT
2024-04-15T00:00:00.000000000,3155.11,3277.85,3023.19,3101.99,605430.8863,ETH/USDT
2024-04-16T00:00:00.000000000,3102.0,3128.01,2986.0,3084.22,526113.855,ETH/USDT
2024-04-17T00:00:00.000000000,3084.21,3123.75,2914.47,2985.41,491897.5661,ETH/USDT
2024-04-18T00:00:00.000000000,2985.41,3094.4,2950.98,3064.4,389060.7133,ETH/USDT
2024-04-19T00:00:00.000000000,3064.4,3128.89,2865.18,3056.46,607850.4019,ETH/USDT
2024-04-20T00:00:00.000000000,3056.45,3171.88,3018.75,3155.79,242577.6371,ETH/USDT
2024-04-21T00:00:00.000000000,3155.79,3197.18,3116.49,3147.67,219970.5072,ETH/USDT
2024-04-22T00:00:00.000000000,3147.66,3235.0,3129.15,3200.2,290879.9569,ETH/USDT
2024-04-23T00:00:00.000000000,3200.19,3263.61,3152.0,3219.46,253914.2263,ETH/USDT
2024-04-24T00:00:00.000000000,3219.46,3293.56,3104.9,3140.8,393314.3414,ETH/USDT
2024-04-25T00:00:00.000000000,3140.79,3191.64,3072.2,3155.8,352288.5502,ETH/USDT
2024-04-26T00:00:00.000000000,3155.81,3167.7,3102.0,3131.3,252522.655,ETH/USDT
2024-04-27T00:00:00.000000000,3131.3,3285.0,3066.74,3255.56,323811.1919,ETH/USDT
2024-04-28T00:00:00.000000000,3255.55,3357.4,3250.45,3263.45,304766.009,ETH/USDT
2024-04-29T00:00:00.000000000,3263.44,3286.95,3115.13,3216.73,421831.2912,ETH/USDT
2024-04-30T00:00:00.000000000,3216.74,3250.95,2921.0,3014.05,561717.4866,ETH/USDT
2024-05-01T00:00:00.000000000,3014.04,3023.24,2817.0,2972.46,624963.7773,ETH/USDT
2024-05-02T00:00:00.000000000,2972.46,3016.72,2893.26,2986.19,365939.7191,ETH/USDT
2024-05-03T00:00:00.000000000,2986.19,3126.99,2958.32,3102.61,355825.8391,ETH/USDT
2024-05-04T00:00:00.000000000,3102.61,3168.0,3092.85,3117.23,196263.9488,ETH/USDT
2024-05-05T00:00:00.000000000,3117.24,3171.93,3072.99,3136.41,218760.2662,ETH/USDT
2024-05-06T00:00:00.000000000,3136.4,3221.4,3046.35,3062.6,355135.3027,ETH/USDT
2024-05-07T00:00:00.000000000,3062.59,3129.85,2998.0,3005.69,298796.6829,ETH/USDT
2024-05-08T00:00:00.000000000,3005.69,3038.15,2936.48,2974.21,266934.8125,ETH/USDT
2024-05-09T00:00:00.000000000,2974.2,3059.0,2950.77,3036.23,238561.7462,ETH/USDT
2024-05-10T00:00:00.000000000,3036.24,3053.89,2878.03,2909.99,327855.8758,ETH/USDT
2024-05-11T00:00:00.000000000,2909.98,2945.67,2886.46,2912.45,138163.1087,ETH/USDT
2024-05-12T00:00:00.000000000,2912.45,2955.2,2901.17,2929.29,107670.6323,ETH/USDT
2024-05-13T00:00:00.000000000,2929.3,2996.4,2864.76,2950.99,368664.7648,ETH/USDT
2024-05-14T00:00:00.000000000,2950.99,2960.6,2862.0,2881.93,269675.3037,ETH/USDT
2024-05-15T00:00:00.000000000,2881.93,3041.36,2863.75,3032.55,350254.3188,ETH/USDT
2024-05-16T00:00:00.000000000,3032.55,3041.24,2922.8,2944.7,293874.1513,ETH/USDT
2024-05-17T00:00:00.000000000,2944.7,3120.0,2933.06,3092.01,357724.7731,ETH/USDT
2024-05-18T00:00:00.000000000,3092.0,3146.98,3083.61,3122.94,199976.5456,ETH/USDT
2024-05-19T00:00:00.000000000,3122.94,3136.64,3053.38,3071.19,166145.0102,ETH/USDT
2024-05-20T00:00:00.000000000,3071.2,3694.0,3047.67,3661.78,847107.8828,ETH/USDT
2024-05-21T00:00:00.000000000,3661.79,3841.54,3624.28,3789.6,952437.2694,ETH/USDT
2024-05-22T00:00:00.000000000,3789.59,3813.69,3653.15,3737.73,574938.3099,ETH/USDT
2024-05-23T00:00:00.000000000,3737.72,3949.29,3498.0,3783.61,1127866.076,ETH/USDT
2024-05-24T00:00:00.000000000,3783.6,3829.61,3626.1,3728.28,479418.4318,ETH/USDT
2024-05-25T00:00:00.000000000,3728.28,3779.43,3709.03,3749.26,158711.8992,ETH/USDT
2024-05-26T00:00:00.000000000,3749.25,3884.2,3731.17,3826.47,292208.2937,ETH/USDT
2024-05-27T00:00:00.000000000,3826.47,3977.0,3823.37,3894.22,363717.6473,ETH/USDT
2024-05-28T00:00:00.000000000,3894.21,3931.09,3773.9,3844.69,416249.8344,ETH/USDT
2024-05-29T00:00:00.000000000,3844.69,3888.55,3742.59,3767.43,334759.6348,ETH/USDT
2024-05-30T00:00:00.000000000,3767.44,3825.35,3702.58,3747.91,277034.2894,ETH/USDT
2024-05-31T00:00:00.000000000,3747.9,3849.94,3723.75,3762.29,273406.766,ETH/USDT
2024-06-01T00:00:00.000000000,3762.29,3833.3,3752.67,3815.82,132687.2006,ETH/USDT
2024-06-02T00:00:00.000000000,3815.82,3838.59,3752.62,3780.91,210295.4407,ETH/USDT
2024-06-03T00:00:00.000000000,3780.92,3849.99,3758.43,3767.06,248848.702,ETH/USDT
2024-06-04T00:00:00.000000000,3767.07,3831.65,3730.0,3810.23,232063.7468,ETH/USDT
2024-06-05T00:00:00.000000000,3810.23,3887.47,3777.33,3865.99,273738.6035,ETH/USDT
2024-06-06T00:00:00.000000000,3866.0,3878.6,3760.0,3813.46,237504.1905,ETH/USDT
2024-06-07T00:00:00.000000000,3813.47,3841.39,3600.0,3678.32,362223.3594,ETH/USDT
2024-06-08T00:00:00.000000000,3678.31,3709.5,3660.08,3681.57,140550.8394,ETH/USDT
2024-06-09T00:00:00.000000000,3681.58,3721.52,3666.36,3706.4,103451.102,ETH/USDT
2024-06-10T00:00:00.000000000,3706.4,3713.67,3642.74,3667.85,156363.1846,ETH/USDT
2024-06-11T00:00:00.000000000,3667.85,3673.0,3432.0,3497.33,439568.5978,ETH/USDT
2024-06-12T00:00:00.000000000,3497.33,3659.01,3462.07,3560.12,387043.774,ETH/USDT
2024-06-13T00:00:00.000000000,3560.13,3561.65,3428.0,3469.4,300230.8299,ETH/USDT
2024-06-14T00:00:00.000000000,3469.4,3532.61,3362.26,3481.8,322316.4214,ETH/USDT
2024-06-15T00:00:00.000000000,3481.8,3594.39,3473.1,3568.74,246649.5894,ETH/USDT
2024-06-16T00:00:00.000000000,3568.75,3653.79,3541.05,3624.41,149839.982,ETH/USDT
2024-06-17T00:00:00.000000000,3624.41,3638.37,3463.39,3511.46,337805.6402,ETH/USDT
2024-06-18T00:00:00.000000000,3511.47,3517.2,3355.0,3483.42,449913.3014,ETH/USDT
2024-06-19T00:00:00.000000000,3483.42,3590.01,3465.65,3560.51,321500.0027,ETH/USDT
2024-06-20T00:00:00.000000000,3560.51,3625.96,3486.0,3513.08,329117.8453,ETH/USDT
2024-06-21T00:00:00.000000000,3513.08,3547.55,3446.82,3518.5,342155.102,ETH/USDT
2024-06-22T00:00:00.000000000,3518.5,3521.19,3475.09,3495.75,115774.6157,ETH/USDT
2024-06-23T00:00:00.000000000,3495.76,3521.45,3406.38,3420.91,133411.4304,ETH/USDT
2024-06-24T00:00:00.000000000,3420.91,3435.76,3240.0,3352.73,543370.4229,ETH/USDT
2024-06-25T00:00:00.000000000,3352.74,3430.88,3336.76,3394.91,240036.2236,ETH/USDT
2024-06-26T00:00:00.000000000,3394.91,3426.75,3325.01,3371.44,206949.3418,ETH/USDT
2024-06-27T00:00:00.000000000,3371.77,3477.0,3361.74,3450.44,201041.6609,ETH/USDT
2024-06-28T00:00:00.000000000,3450.44,3487.7,3365.22,3380.15,221634.3435,ETH/USDT
2024-06-29T00:00:00.000000000,3380.15,3408.32,3371.86,3378.8,88329.7651,ETH/USDT
2024-06-30T00:00:00.000000000,3378.8,3460.0,3352.66,3438.16,141221.6185,ETH/USDT
2024-07-01T00:00:00.000000000,3438.16,3524.94,3423.78,3442.2,224273.2122,ETH/USDT
2024-07-02T00:00:00.000000000,3442.2,3464.12,3402.0,3421.35,137932.7014,ETH/USDT
2024-07-03T00:00:00.000000000,3421.35,3432.1,3251.0,3295.48,310408.451,ETH/USDT
2024-07-04T00:00:00.000000000,3295.49,3313.45,3050.34,3059.7,450402.5692,ETH/USDT
2024-07-05T00:00:00.000000000,3059.7,3110.0,2810.0,2981.78,886994.3753,ETH/USDT
2024-07-06T00:00:00.000000000,2981.79,3081.78,2955.06,3066.83,214487.9713,ETH/USDT
2024-07-07T00:00:00.000000000,3066.83,3073.08,2922.24,2931.0,179892.7612,ETH/USDT
2024-07-08T00:00:00.000000000,2930.99,3097.06,2822.8,3019.01,500445.0105,ETH/USDT
2024-07-09T00:00:00.000000000,3019.01,3115.2,3004.0,3066.65,280358.1424,ETH/USDT
2024-07-10T00:00:00.000000000,3066.65,3151.51,3024.0,3101.05,270827.0844,ETH/USDT
2024-07-11T00:00:00.000000000,3101.06,3217.24,3054.76,3099.57,289229.32,ETH/USDT
2024-07-12T00:00:00.000000000,3099.57,3157.89,3045.58,3133.88,185745.1825,ETH/USDT
2024-07-13T00:00:00.000000000,3133.89,3201.8,3113.37,3175.93,119302.4769,ETH/USDT
2024-07-14T00:00:00.000000000,3175.93,3268.72,3163.67,3245.08,165430.7716,ETH/USDT
2024-07-15T00:00:00.000000000,3245.2,3493.63,3233.22,3483.39,314296.8452,ETH/USDT
2024-07-16T00:00:00.000000000,3483.2,3498.59,3346.55,3444.13,376128.7869,ETH/USDT
2024-07-17T00:00:00.000000000,3444.14,3517.0,3376.0,3387.05,297812.5162,ETH/USDT
2024-07-18T00:00:00.000000000,3387.05,3489.98,3367.2,3426.5,241950.3457,ETH/USDT
2024-07-19T00:00:00.000000000,3426.49,3540.27,3377.0,3503.53,299511.6422,ETH/USDT
2024-07-20T00:00:00.000000000,3503.53,3539.65,3480.0,3517.5,147510.8165,ETH/USDT
2024-07-21T00:00:00.000000000,3517.5,3547.0,3411.4,3535.92,218890.9656,ETH/USDT
2024-07-22T00:00:00.000000000,3535.93,3562.82,3422.34,3439.6,207859.5043,ETH/USDT
2024-07-23T00:00:00.000000000,3439.61,3541.0,3389.0,3482.51,500568.7811,ETH/USDT
2024-07-24T00:00:00.000000000,3482.51,3487.82,3300.0,3335.81,275479.0506,ETH/USDT
2024-07-25T00:00:00.000000000,3335.82,3342.5,3087.53,3175.48,494282.6398,ETH/USDT
2024-07-26T00:00:00.000000000,3175.47,3286.36,3171.0,3274.61,260237.4641,ETH/USDT
2024-07-27T00:00:00.000000000,3274.6,3327.59,3191.01,3249.01,231991.9037,ETH/USDT
2024-07-28T00:00:00.000000000,3249.0,3284.3,3198.11,3270.16,103529.8329,ETH/USDT
2024-07-29T00:00:00.000000000,3270.16,3396.77,3258.0,3317.66,318471.5055,ETH/USDT
2024-07-30T00:00:00.000000000,3317.66,3366.4,3233.18,3279.21,197277.1641,ETH/USDT
2024-07-31T00:00:00.000000000,3279.2,3350.0,3213.75,3232.74,233711.3352,ETH/USDT
2024-08-01T00:00:00.000000000,3232.74,3242.57,3080.02,3203.4,323285.6105,ETH/USDT
2024-08-02T00:00:00.000000000,3203.4,3218.6,2967.0,2989.61,385704.0395,ETH/USDT
2024-08-03T00:00:00.000000000,2989.61,3018.02,2859.0,2903.64,344595.3157,ETH/USDT
2024-08-04T00:00:00.000000000,2903.65,2935.46,2630.0,2688.92,512064.2612,ETH/USDT
2024-08-05T00:00:00.000000000,2688.91,2697.44,2111.0,2419.59,2670604.1003,ETH/USDT
2024-08-06T00:00:00.000000000,2419.76,2556.23,2414.19,2461.33,642283.8038,ETH/USDT
2024-08-07T00:00:00.000000000,2461.33,2551.32,2309.04,2342.8,630115.4228,ETH/USDT
2024-08-08T00:00:00.000000000,2342.79,2724.1,2320.4,2682.5,586502.8754,ETH/USDT
2024-08-09T00:00:00.000000000,2682.5,2707.98,2552.61,2598.78,406739.9611,ETH/USDT
2024-08-10T00:00:00.000000000,2598.79,2644.7,2576.49,2609.92,171012.3619,ETH/USDT
2024-08-11T00:00:00.000000000,2609.92,2720.0,2540.0,2555.38,297098.9145,ETH/USDT
2024-08-12T00:00:00.000000000,2555.38,2750.0,2510.05,2722.3,483414.2506,ETH/USDT
2024-08-13T00:00:00.000000000,2722.3,2738.4,2611.37,2702.44,325668.6964,ETH/USDT
2024-08-14T00:00:00.000000000,2702.44,2780.0,2632.2,2661.45,338808.7141,ETH/USDT
2024-08-15T00:00:00.000000000,2661.45,2675.6,2515.71,2569.89,356546.8059,ETH/USDT
2024-08-16T00:00:00.000000000,2569.9,2630.97,2550.04,2592.73,270684.1373,ETH/USDT
2024-08-17T00:00:00.000000000,2592.72,2629.69,2587.5,2614.51,89348.676,ETH/USDT
2024-08-18T00:00:00.000000000,2614.51,2689.16,2594.53,2612.15,174074.0585,ETH/USDT
2024-08-19T00:00:00.000000000,2612.15,2648.08,2563.58,2636.36,224867.1336,ETH/USDT
2024-08-20T00:00:00.000000000,2636.36,2695.0,2555.0,2572.82,281315.8751,ETH/USDT
2024-08-21T00:00:00.000000000,2572.81,2663.74,2536.22,2630.71,245286.6218,ETH/USDT
2024-08-22T00:00:00.000000000,2630.71,2644.69,2584.2,2622.88,199063.1196,ETH/USDT
2024-08-23T00:00:00.000000000,2622.89,2799.13,2621.4,2762.48,401786.4447,ETH/USDT
2024-08-24T00:00:00.000000000,2762.49,2820.0,2731.26,2768.0,263542.9441,ETH/USDT
2024-08-25T00:00:00.000000000,2768.01,2792.28,2733.21,2746.13,154527.2352,ETH/USDT
2024-08-26T00:00:00.000000000,2746.12,2762.0,2666.66,2680.49,211708.1247,ETH/USDT
2024-08-27T00:00:00.000000000,2680.49,2699.98,2392.96,2457.33,412660.7197,ETH/USDT
2024-08-28T00:00:00.000000000,2457.33,2554.6,2418.8,2528.33,451266.634,ETH/USDT
2024-08-29T00:00:00.000000000,2528.33,2595.4,2505.88,2527.61,237002.9632,ETH/USDT
2024-08-30T00:00:00.000000000,2527.6,2552.17,2431.14,2526.0,338379.1941,ETH/USDT
2024-08-31T00:00:00.000000000,2525.99,2533.95,2491.92,2513.01,97946.1147,ETH/USDT
2024-09-01T00:00:00.000000000,2513.0,2516.28,2400.0,2425.72,223127.776,ETH/USDT
2024-09-02T00:00:00.000000000,2425.71,2564.83,2423.52,2538.01,262632.8385,ETH/USDT
2024-09-03T00:00:00.000000000,2538.0,2553.6,2411.12,2425.29,224793.1299,ETH/USDT
2024-09-04T00:00:00.000000000,2425.28,2490.0,2306.65,2450.71,384179.3854,ETH/USDT
2024-09-05T00:00:00.000000000,2450.71,2466.0,2348.04,2368.81,278549.0969,ETH/USDT
2024-09-06T00:00:00.000000000,2368.81,2408.83,2150.55,2225.23,643027.111,ETH/USDT
2024-09-07T00:00:00.000000000,2225.24,2311.27,2220.98,2273.58,219453.2076,ETH/USDT
2024-09-08T00:00:00.000000000,2273.58,2333.58,2240.94,2297.3,192775.6493,ETH/USDT
2024-09-09T00:00:00.000000000,2297.3,2381.41,2272.8,2359.5,321698.99,ETH/USDT
2024-09-10T00:00:00.000000000,2359.51,2400.0,2320.41,2388.52,224382.1729,ETH/USDT
2024-09-11T00:00:00.000000000,2388.52,2389.32,2277.68,2340.55,282898.3125,ETH/USDT
2024-09-12T00:00:00.000000000,2340.54,2391.93,2315.39,2361.76,202611.1308,ETH/USDT
2024-09-13T00:00:00.000000000,2361.75,2464.82,2337.35,2439.19,253888.616,ETH/USDT
2024-09-14T00:00:00.000000000,2439.19,2440.6,2376.72,2417.79,122931.2302,ETH/USDT
2024-09-15T00:00:00.000000000,2417.8,2430.32,2283.75,2316.1,174364.1946,ETH/USDT
2024-09-16T00:00:00.000000000,2316.09,2335.7,2252.39,2295.68,330555.232,ETH/USDT
2024-09-17T00:00:00.000000000,2295.67,2393.63,2263.29,2341.8,274206.2588,ETH/USDT
2024-09-18T00:00:00.000000000,2341.79,2376.14,2277.34,2374.75,292917.6008,ETH/USDT
2024-09-19T00:00:00.000000000,2374.74,2494.95,2372.6,2465.21,326746.032,ETH/USDT
2024-09-20T00:00:00.000000000,2465.21,2571.93,2437.31,2561.4,340754.5912,ETH/USDT
2024-09-21T00:00:00.000000000,2561.4,2623.34,2528.97,2612.4,154757.8773,ETH/USDT
2024-09-22T00:00:00.000000000,2612.4,2632.57,2524.58,2581.0,214266.3257,ETH/USDT
2024-09-23T00:00:00.000000000,2580.99,2643.19,2539.49,2631.44,53240.9403,ETH/USDT
2023-05-13T00:00:00.000000000,308.6,311.8,307.5,310.7,151642.554,BNB/USDT
2023-05-14T00:00:00.000000000,310.8,314.8,309.5,312.1,192884.821,BNB/USDT
2023-05-15T00:00:00.000000000,312.1,316.3,310.5,313.4,202895.171,BNB/USDT
2023-05-16T00:00:00.000000000,313.4,314.0,309.3,311.4,182668.214,BNB/USDT
2023-05-17T00:00:00.000000000,311.4,314.4,307.0,314.3,221274.514,BNB/USDT
2023-05-18T00:00:00.000000000,314.3,314.9,306.1,309.3,236575.286,BNB/USDT
2023-05-19T00:00:00.000000000,309.3,311.5,307.5,308.9,191704.812,BNB/USDT
2023-05-20T00:00:00.000000000,308.9,312.0,307.8,310.6,104485.905,BNB/USDT
2023-05-21T00:00:00.000000000,310.7,311.6,305.7,306.4,143182.429,BNB/USDT
2023-05-22T00:00:00.000000000,306.4,311.1,304.4,309.0,222082.435,BNB/USDT
2023-05-23T00:00:00.000000000,309.1,315.4,309.0,313.5,225830.19,BNB/USDT
2023-05-24T00:00:00.000000000,313.5,313.6,303.6,306.0,292692.62,BNB/USDT
2023-05-25T00:00:00.000000000,305.9,306.9,302.2,304.5,287322.502,BNB/USDT
2023-05-26T00:00:00.000000000,304.6,308.5,301.4,306.8,398588.895,BNB/USDT
2023-05-27T00:00:00.000000000,306.9,307.7,304.0,307.4,144742.086,BNB/USDT
2023-05-28T00:00:00.000000000,307.4,314.6,306.7,314.1,257233.179,BNB/USDT
2023-05-29T00:00:00.000000000,314.2,317.3,310.4,311.6,461485.115,BNB/USDT
2023-05-30T00:00:00.000000000,311.7,314.2,310.8,311.5,291304.59,BNB/USDT
2023-05-31T00:00:00.000000000,311.4,311.9,305.0,306.8,437132.418,BNB/USDT
2023-06-01T00:00:00.000000000,306.8,307.7,303.1,304.9,255618.722,BNB/USDT
2023-06-02T00:00:00.000000000,304.9,308.4,303.1,307.2,300583.675,BNB/USDT
2023-06-03T00:00:00.000000000,307.3,308.2,303.0,306.6,158805.926,BNB/USDT
2023-06-04T00:00:00.000000000,306.6,307.6,304.5,305.0,187805.427,BNB/USDT
2023-06-05T00:00:00.000000000,305.1,305.1,272.0,276.9,1096020.019,BNB/USDT
2023-06-06T00:00:00.000000000,277.0,285.8,273.2,281.2,708685.58,BNB/USDT
2023-06-07T00:00:00.000000000,281.2,281.8,253.4,259.3,1188263.837,BNB/USDT
2023-06-08T00:00:00.000000000,259.3,267.5,257.1,262.0,579854.02,BNB/USDT
2023-06-09T00:00:00.000000000,261.9,264.4,255.7,260.5,509660.501,BNB/USDT
2023-06-10T00:00:00.000000000,260.6,260.7,228.4,238.7,1603602.202,BNB/USDT
2023-06-11T00:00:00.000000000,238.8,239.3,233.4,235.4,402562.359,BNB/USDT
2023-06-12T00:00:00.000000000,235.4,239.3,220.4,231.3,1579141.84,BNB/USDT
2023-06-13T00:00:00.000000000,231.3,247.0,228.7,244.2,1230681.021,BNB/USDT
2023-06-14T00:00:00.000000000,244.1,252.8,232.9,237.9,970411.718,BNB/USDT
2023-06-15T00:00:00.000000000,237.9,240.8,230.6,236.4,602141.969,BNB/USDT
2023-06-16T00:00:00.000000000,236.5,243.8,232.2,239.3,562586.529,BNB/USDT
2023-06-17T00:00:00.000000000,239.4,249.8,237.2,244.5,491313.272,BNB/USDT
2023-06-18T00:00:00.000000000,244.5,248.7,242.3,244.1,359878.981,BNB/USDT
2023-06-19T00:00:00.000000000,244.1,245.0,238.3,243.1,425074.269,BNB/USDT
2023-06-20T00:00:00.000000000,243.0,248.1,238.7,247.7,639069.672,BNB/USDT
2023-06-21T00:00:00.000000000,247.8,254.7,245.0,248.8,1006328.557,BNB/USDT
2023-06-22T00:00:00.000000000,248.9,257.0,239.4,240.8,1032630.471,BNB/USDT
2023-06-23T00:00:00.000000000,240.8,249.8,239.7,244.3,638290.193,BNB/USDT
2023-06-24T00:00:00.000000000,244.4,248.7,230.4,236.4,791496.05,BNB/USDT
2023-06-25T00:00:00.000000000,236.4,244.0,235.0,238.8,513198.598,BNB/USDT
2023-06-26T00:00:00.000000000,238.9,241.3,233.6,236.1,526248.09,BNB/USDT
2023-06-27T00:00:00.000000000,236.1,240.8,234.5,237.5,360259.85,BNB/USDT
2023-06-28T00:00:00.000000000,237.5,237.6,224.6,230.6,643304.047,BNB/USDT
2023-06-29T00:00:00.000000000,230.6,236.7,230.4,233.1,352025.974,BNB/USDT
2023-06-30T00:00:00.000000000,233.2,241.7,230.7,240.3,843439.594,BNB/USDT
2023-07-01T00:00:00.000000000,240.4,249.0,240.0,247.9,723099.401,BNB/USDT
2023-07-02T00:00:00.000000000,247.8,248.5,242.9,246.5,598172.063,BNB/USDT
2023-07-03T00:00:00.000000000,246.5,254.7,245.3,246.5,873992.727,BNB/USDT
2023-07-04T00:00:00.000000000,246.5,246.9,240.4,242.5,488909.055,BNB/USDT
2023-07-05T00:00:00.000000000,242.5,243.9,235.8,238.9,520015.694,BNB/USDT
2023-07-06T00:00:00.000000000,239.0,244.5,231.5,232.2,673275.441,BNB/USDT
2023-07-07T00:00:00.000000000,232.3,236.2,231.1,235.6,431534.586,BNB/USDT
2023-07-08T00:00:00.000000000,235.7,237.6,234.2,236.3,259727.721,BNB/USDT
2023-07-09T00:00:00.000000000,236.3,237.0,232.9,234.1,235123.329,BNB/USDT
2023-07-10T00:00:00.000000000,234.1,247.0,231.3,246.2,1193826.524,BNB/USDT
2023-07-11T00:00:00.000000000,246.2,249.5,244.6,248.6,660141.384,BNB/USDT
2023-07-12T00:00:00.000000000,248.6,250.5,242.6,243.9,599390.712,BNB/USDT
2023-07-13T00:00:00.000000000,243.9,257.8,242.7,256.1,1037831.391,BNB/USDT
2023-07-14T00:00:00.000000000,256.2,261.7,243.4,248.1,1071118.696,BNB/USDT
2023-07-15T00:00:00.000000000,248.1,252.5,246.9,251.1,383772.673,BNB/USDT
2023-07-16T00:00:00.000000000,251.1,252.1,242.0,242.3,433016.609,BNB/USDT
2023-07-17T00:00:00.000000000,242.3,244.9,239.8,244.1,792745.158,BNB/USDT
2023-07-18T00:00:00.000000000,244.1,246.7,237.5,240.2,932504.771,BNB/USDT
2023-07-19T00:00:00.000000000,240.3,244.1,239.6,240.8,444676.507,BNB/USDT
2023-07-20T00:00:00.000000000,240.9,245.0,240.3,242.8,449387.8,BNB/USDT
2023-07-21T00:00:00.000000000,242.8,245.4,242.0,243.7,295187.787,BNB/USDT
2023-07-22T00:00:00.000000000,243.8,244.9,240.1,241.1,184432.523,BNB/USDT
2023-07-23T00:00:00.000000000,241.1,244.0,240.4,242.5,171931.133,BNB/USDT
2023-07-24T00:00:00.000000000,242.4,243.1,235.0,238.9,463451.698,BNB/USDT
2023-07-25T00:00:00.000000000,238.9,239.8,236.2,237.7,307201.312,BNB/USDT
2023-07-26T00:00:00.000000000,237.8,240.4,236.3,239.0,318667.814,BNB/USDT
2023-07-27T00:00:00.000000000,239.0,244.5,238.4,240.6,310179.989,BNB/USDT
2023-07-28T00:00:00.000000000,240.7,242.9,239.7,241.9,232739.179,BNB/USDT
2023-07-29T00:00:00.000000000,241.9,242.9,241.1,242.4,102406.899,BNB/USDT
2023-07-30T00:00:00.000000000,242.5,243.8,240.3,242.5,255246.532,BNB/USDT
2023-07-31T00:00:00.000000000,242.6,244.5,240.5,241.0,333099.771,BNB/USDT
2023-08-01T00:00:00.000000000,241.0,247.8,237.3,247.7,813075.175,BNB/USDT
2023-08-02T00:00:00.000000000,247.8,248.8,235.7,240.7,630364.599,BNB/USDT
2023-08-03T00:00:00.000000000,240.7,242.8,238.3,241.1,303966.677,BNB/USDT
2023-08-04T00:00:00.000000000,241.1,243.4,240.2,241.7,274715.344,BNB/USDT
2023-08-05T00:00:00.000000000,241.7,243.3,240.1,243.2,176422.282,BNB/USDT
2023-08-06T00:00:00.000000000,243.3,245.5,242.8,243.2,278149.257,BNB/USDT
2023-08-07T00:00:00.000000000,243.1,244.9,239.7,242.1,302098.545,BNB/USDT
2023-08-08T00:00:00.000000000,242.0,248.0,241.5,245.2,377607.574,BNB/USDT
2023-08-09T00:00:00.000000000,245.2,245.5,242.8,243.8,294212.606,BNB/USDT
2023-08-10T00:00:00.000000000,243.9,244.1,240.5,241.5,261873.92,BNB/USDT
2023-08-11T00:00:00.000000000,241.5,242.3,238.0,239.7,287357.204,BNB/USDT
2023-08-12T00:00:00.000000000,239.8,241.4,239.3,240.3,114025.156,BNB/USDT
2023-08-13T00:00:00.000000000,240.3,241.8,239.8,240.2,132878.878,BNB/USDT
2023-08-14T00:00:00.000000000,240.2,241.5,239.7,240.4,201261.953,BNB/USDT
2023-08-15T00:00:00.000000000,240.5,240.8,234.0,236.7,397828.347,BNB/USDT
2023-08-16T00:00:00.000000000,236.8,237.4,230.7,232.0,427014.475,BNB/USDT
2023-08-17T00:00:00.000000000,232.1,232.4,212.5,218.1,1023773.861,BNB/USDT
